,0,1,2,3,4
0,0.3928767107325447,0.05765612276106502,0.8374251539266205,0.2845004395473454,0.6382906542984293
1,0.5173763553729216,0.4912216190816483,0.5837175728756617,0.8263044605212471,0.6302507735361016
2,0.6067110891621367,0.17288115862092357,0.8617546077467082,0.9700089520572507,0.2901806979213052
3,0.6479642026715735,0.5253019597665407,0.03532809069170029,0.21121989754727166,0.8630599762202629
4,0.49554132318548116,0.537003219908342,0.9275139597981067,0.20234230509365436,0.018725253804787845
5,0.6639685254911162,0.21517984328199447,0.5943559897899497,0.6911511064716555,0.9105996611995373
6,0.8081858069526962,0.8817578492462347,0.10405769039314727,0.40658968554450947,0.08747278291468741
7,0.1152091681441717,0.12900274801816558,0.4810086487344202,0.9097287243079615,0.06995766521742341
8,0.3451407086477112,0.11775640968035639,0.2322377294931085,0.6640730076912809,0.424031232599835
9,0.9338531536454555,0.8049392529388544,0.9058839558287846,0.9611044503813788,0.5231947511685164
10,0.3761070567432543,0.7718638515510157,0.5714487709104653,0.9394192357606482,0.9822673849962353
11,0.9786800174219784,0.5872159184681128,0.9738101490321969,0.5205589594781458,0.7959759088016086
12,0.6833356859825731,0.8712764168527006,0.46206654444916706,0.5692133592537232,0.85099715448408
13,0.8859243141297998,0.13194046526605396,0.5892755648613434,0.04559557264327463,0.33529352811870416
14,0.4947556915316945,0.36577484904063107,0.5369912833389998,0.4069942001270991,0.9570024566703826
15,0.3641135820260265,0.340509890817961,0.8655108264151659,0.6826256453264843,0.17673531633909667
16,0.07314088605073588,0.8725120067457891,0.3273845269855703,0.20838973290710305,0.6254976561791162
17,0.27354812357408254,0.4769470532480715,0.18596447264147398,0.20205587296881922,0.9343942820867002
18,0.15934192471827546,0.8604693280902537,0.6687416894860855,0.06404529776998902,0.2319309158101246
19,0.7699289612084319,0.28606324900513946,0.4543090743717959,0.6048140261385547,0.9203617155029077
20,0.30837877544984327,0.26191770500347733,0.41328312489494934,0.24329851476651776,0.79467721221249
21,0.6934361221564871,0.11396233114208576,0.07452011821594995,0.9358448282804377,0.6648172813549337
22,0.34420596572281903,0.16249535214957267,0.7157234403548269,0.5363751881491601,0.8447592280466015
23,0.2545569587809271,0.44789216842978785,0.01231138158288192,0.7072041171314101,0.3664173839125864
24,0.0004978666146832067,0.738729686861099,0.9338287493535425,0.6247673863963867,0.9859267923690755
25,0.7501193538663865,0.9405348820602618,0.16785437513382784,0.015199285309021815,0.32510332260428154
26,0.8306560415081815,0.6941768470632274,0.8252840612132781,0.15756547169179513,0.9463156675582052
27,0.4714982977058302,0.695963228819526,0.9084141337956531,0.856599360672021,0.04124827850653767
28,0.09513702812727332,0.3192837626712616,0.14027714788642176,0.9898155846590793,0.9864755868091948
29,0.2739754680438953,0.828482743128523,0.17713074267389273,0.8633782204784612,0.11728028444380079
30,0.5858154336095078,0.35472415437140414,0.6825407463473139,0.6860222901675233,0.7525568928001183
31,0.7625849516839894,0.322068844038655,0.30040649830593447,0.2583312589420391,0.8725631132852746
32,0.24310798707580972,0.09255778044292973,0.8556608507533884,0.24637439631790348,0.9808572320967495
33,0.4594100290494284,0.24023780576051412,0.6980086401805697,0.9968638548238238,0.9483532772764752
34,0.8702925201007883,0.17433130226252758,0.4455630439476681,0.5906326979774917,0.8799588435880916
35,0.037664914464440535,0.15728105869745057,0.6417498852663273,0.3469847632484757,0.9644365017770363
36,0.4484651519408517,0.15280081725645134,0.8444863761519621,0.9837013135679954,0.791893301752249
37,0.8885790440191005,0.9101593907757353,0.5119446186994905,0.7138426711064012,0.7067112240030046
38,0.11884092688224324,0.4851005256170934,0.3140894991234898,0.3317076737791351,0.6285112997689705
39,0.8025328036118354,0.38518023685799674,0.828448810508033,0.36961730118352176,0.24863063016382636
40,0.5956974243302364,0.7655435028702552,0.37649033085678785,0.7876883402869806,0.8268583211384645
41,0.24470778494992773,0.47270320661504883,0.5722602410223394,0.3927583931802573,0.35203769809309504
42,0.5585925658980767,0.0026251190649242417,0.19450409633948273,0.9545811679387944,0.31016131207584374
43,0.2671698365420675,0.16960279357773,0.7570339237865964,0.19673609844869322,0.5934008235113337
44,0.1888225807898517,0.8518794658976799,0.16873201237841784,0.5314503679354027,0.04630184785899227
45,0.3749047413804215,0.4869397804614295,0.9957095986328511,0.730787869992854,0.6513312595207672
46,0.6980954826457769,0.1766639780275756,0.14266648078259891,0.21791368164298863,0.7976165523423352
47,0.04559190196605689,0.8613799096762703,0.7882765897357318,0.7811728820083869,0.20275625773626604
48,0.6112281393577408,0.6834016291201408,0.639090840534901,0.7804901339174827,0.4560509508861701
49,0.16928985217470205,0.7623184318165361,0.39353724350814834,0.9201879293380281,0.11158506734669249
50,0.6811608108300239,0.42849238300450665,0.03316400982818457,0.831440698615776,0.011981750128796764
51,0.24194333195294782,0.728124255081526,0.4702834692305591,0.0028213596639714567,0.4845591219583588
52,0.37345418447975864,0.23090807845263928,0.8876732150744688,0.7685522015710936,0.029871385604489098
53,0.1725364491379433,0.1472129954004765,0.5079267965518334,0.06950044597488203,0.10836101149803234
54,0.11918601017651442,0.6953375474145612,0.8565105481489331,0.5205122895394282,0.7371276298901278
55,0.9067614783232306,0.8480779192719103,0.4969509650209063,0.1798026267632199,0.8291470517593577
